1502	186497
186497	186497
523849	186497
186497	186497
186497	186497
186497	186497
186497	186497
186497	186497
186497	186497
186497	186497
2260	186497
523849	186497
272844	186497
186497	186497
186497	186497
224308	186497
2260	186497
83333	186497
523849	186497
186497	186497
186497	186497
2264	186497
186497	186497
186497	186497
186497	186497
186497	186497
186497	186497
186497	186497
2259	186497
2260	186497
186497	186497
186497	186497
186497	186497
70601	186497
69014	186497
186497	186497
186497	186497
2260	186497
2260	186497
186497	186497
70601	186497
70601	186497
70601	186497
186497	186497
70601	186497
186497	186497
186497	186497
186497	186497
186497	186497
272844	186497
186497	186497
272844	186497
186497	186497
186497	186497
186497	186497
186497	186497
186497	186497
186497	186497
186497	186497
186497	186497
272844	186497
186497	186497
186497	186497
70601	186497
186497	186497
2260	186497
186497	186497
186497	186497
186497	186497
186497	186497
186497	186497
186497	186497
186497	186497
70601	186497
2260	186497
186497	186497
272844	186497
186497	186497
186497	186497
186497	186497
186497	186497
272844	186497
70601	186497
186497	186497
272844	186497
186497	186497
70601	186497
186497	186497
186497	186497
2264	186497
70601	186497
186497	186497
272844	186497
186497	186497
523849	186497
186497	186497
186497	186497
186497	186497
243232	186497
131567	186497
186497	186497
186497	186497
186497	186497
243232	186497
186497	186497
523849	186497
272844	186497
186497	186497
186497	186497
186497	186497
186497	186497
186497	186497
186497	186497
69014	186497
243232	186497
186497	186497
186497	186497
186497	186497
2260	186497
2259	186497
2260	186497
186497	186497
32524	186497
186497	186497
186497	186497
186497	186497
2260	186497
2259	186497
186497	186497
186497	186497
2260	186497
186497	186497
272844	186497
186497	186497
186497	186497
28890	186497
186497	186497
186497	186497
186497	186497
186497	186497
2260	186497
186497	186497
272844	186497
186497	186497
186497	186497
186497	186497
186497	186497
523849	186497
70601	186497
186497	186497
186497	186497
2264	186497
1314	186497
243274	186497
186497	186497
2262	186497
70601	186497
186497	186497
2264	186497
2260	186497
2260	186497
186497	186497
186497	186497
186497	186497
186497	186497
186497	186497
186497	186497
186497	186497
272844	186497
186497	186497
243232	186497
2260	186497
186497	186497
243232	186497
272844	186497
186497	186497
186497	186497
186497	186497
186497	186497
186497	186497
70601	186497
186497	186497
2259	186497
70601	186497
186497	186497
2260	186497
243232	186497
186497	186497
186497	186497
272844	186497
243232	186497
186497	186497
186497	186497
186497	186497
243232	186497
186497	186497
2259	186497
186497	186497
243232	186497
186497	186497
186497	186497
2259	186497
243232	186497
186497	186497
70601	186497
186497	186497
186497	186497
186497	186497
186497	186497
272844	186497
186497	186497
2260	186497
2260	186497
2260	186497
186497	186497
2260	186497
272844	186497
186497	186497
186497	186497
272844	186497
272844	186497
186497	186497
186497	186497
186497	186497
186497	186497
186497	186497
186497	186497
186497	186497
186497	186497
186497	186497
